Model,Data,Curation,Subtype,Gene_ENTREZ,Symbol,Essentiality_Type,is_metabolic,Dependency_Score,Dependency_Probability,DepMap_ID,Average_Score
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.09129426,0.05013228,ACH-000445,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.05032833,0.06266941,ACH-000455,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.007056299,0.04145188,ACH-000464,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.02794587,0.02050476,ACH-000469,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.01982551,0.04682597,ACH-000558,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.08215532,0.06238449,ACH-000570,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.02258377,0.03161009,ACH-000571,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.02464546,0.02812295,ACH-000595,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.07256852,0.01971362,ACH-000622,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-7.733712e-4,0.02718553,ACH-000623,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.2301222,0.125105,ACH-000634,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.002442274,0.04658894,ACH-000673,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.023057769999999998,0.03180066,ACH-000676,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.06536994,0.06182764,ACH-000738,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.008457554,0.02381335,ACH-000756,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.003199136,0.02968266,ACH-000760,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.03238106,0.03693408,ACH-000819,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.08450432,0.01141518,ACH-000863,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.01893638,0.02150569,ACH-000887,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.05046605,0.06200297,ACH-001329,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.03998703,0.02181583,ACH-001605,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.1020551,0.07957512,ACH-001606,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.04789357,0.05673108,ACH-001608,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.01643323,0.03055927,ACH-001609,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.1098267,0.01036174,ACH-001610,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.2895004,0.2330618,ACH-001611,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.07128398,0.07226503,ACH-001622,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.04020494,0.03188484,ACH-001623,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-0.008713575,0.03549925,ACH-001624,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,-5.478165e-4,0.02758272,ACH-002228,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.01172271,0.03409711,ACH-002229,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,259230,SGMS1 ,"NA_",Metabolic,0.03947442,0.02217021,ACH-002230,-0.02162030917833333
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.34267315880985,0.972748755106291,ACH-000036,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.20103489605448,0.961596628552381,ACH-000098,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.7731274765836,0.999814295324303,ACH-000152,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.922239833558196,0.924837648642826,ACH-000200,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.33600127861746,0.992547793614647,ACH-000215,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.52605435882547,0.996399297211916,ACH-000231,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.00790254531221,0.929630769121524,ACH-000244,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.937963057939769,0.945610641663506,ACH-000269,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.375391062415546,0.369032166567212,ACH-000368,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.793810363448995,0.811755618689052,ACH-000370,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.60446993199137,0.999326341431629,ACH-000376,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.2065539038592,0.96403265255263,ACH-000445,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.47741648183396,0.997763433846036,ACH-000455,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.863510410942447,0.89746259856241,ACH-000464,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.970207012766014,0.912344480999488,ACH-000469,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.557032315881386,0.764583721021143,ACH-000558,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.1507549564561,0.952505718427494,ACH-000570,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.38408934175245,0.992779910291008,ACH-000571,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.40100810437919,0.989229749518143,ACH-000595,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.738767991285764,0.907340174404832,ACH-000622,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.526986699188355,0.550301418013711,ACH-000623,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.23881598663464,0.950156661115432,ACH-000634,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.30376153212403,0.978995606575978,ACH-000673,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.35968772160094,0.986047704378125,ACH-000676,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.32395384328164,0.979252101967963,ACH-000738,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.692082413114123,0.835753058614423,ACH-000756,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.34095507967844,0.981670939224598,ACH-000760,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.44010037291678,0.99108385269913,ACH-000819,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.50766898502734,0.99338941765553,ACH-000863,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.58071301414575,0.998315036862887,ACH-000887,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.179805394396172,0.155667636192404,ACH-001329,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.680793643386532,0.830577350395492,ACH-001605,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.579055368574702,0.802178495070687,ACH-001606,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.792908788665485,0.902624547596796,ACH-001608,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.316416208655304,0.313959982956709,ACH-001609,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.0098473632549,0.877217093538612,ACH-001610,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.46812607756654,0.998058588591839,ACH-001611,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.01347645443917,0.938848516257354,ACH-001622,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.23291818408975,0.947473056870485,ACH-001623,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.26794605627241,0.957358991261749,ACH-001624,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-1.58774838366223,0.999999950193528,ACH-002228,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.595176783489451,0.707030935193617,ACH-002229,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,2987,GUK1 ,Common-Essential,Metabolic,-0.556181658720845,0.814829824265722,ACH-002230,-1.0770733141147297
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.05847299,0.05984288,ACH-000036,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.04235826,0.04646267,ACH-000098,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1008835,0.06886138,ACH-000152,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.09279386,0.06609243,ACH-000200,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.07582604,0.0809039,ACH-000215,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.006649457,0.03498702,ACH-000231,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.07814057,0.05455123,ACH-000244,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,0.03431482,0.01649558,ACH-000269,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.07029429,0.04782817,ACH-000368,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,0.2171128,0.006251954,ACH-000370,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.08314722,0.08985082,ACH-000376,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.08575665,0.04797897,ACH-000445,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1589129,0.1711156,ACH-000455,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.02369378,0.04970406,ACH-000464,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.2313618,0.2121219,ACH-000469,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,0.04262768,0.02496029,ACH-000558,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.09929015,0.0737382,ACH-000570,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.06406237,0.08245173,ACH-000571,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.04966197,0.06467835,ACH-000595,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,0.02181592,0.03474336,ACH-000622,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.04674052,0.04201889,ACH-000623,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.2635843,0.1610224,ACH-000634,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.06485587,0.08227544,ACH-000673,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,0.0194395,0.01961328,ACH-000676,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.09887399,0.08628288,ACH-000738,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1157238,0.07999795,ACH-000756,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1428908,0.1101512,ACH-000760,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1516869,0.1146592,ACH-000819,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.150465,0.123569,ACH-000863,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.06041939,0.05184,ACH-000887,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1125536,0.1004376,ACH-001329,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.08544255,0.08071528,ACH-001605,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1425942,0.1129903,ACH-001606,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1076136,0.09739013,ACH-001608,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-2.903959e-4,0.02611261,ACH-001609,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,0.149529,0.007474386,ACH-001610,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.09514686,0.04815424,ACH-001611,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1479675,0.1370551,ACH-001622,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1624172,0.07660516,ACH-001623,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.03940473,0.04693514,ACH-001624,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,0.03603616,0.01792814,ACH-002228,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1275466,0.1209403,ACH-002229,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,3931,LCAT ,"NA_",Metabolic,-0.1932198,0.1817167,ACH-002230,-0.074990319705
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.649490928870878,0.812628841110798,ACH-000036,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.428302616842463,0.601269132328747,ACH-000098,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.76080045346539,0.880444734217166,ACH-000152,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.730030823505306,0.825376820158115,ACH-000200,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.453991180804129,0.628722439184619,ACH-000215,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.681780518086098,0.82288487535978,ACH-000231,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.493452792345663,0.58667236268255,ACH-000244,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.7957205871119,0.910972369466722,ACH-000269,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.491748109086702,0.544837915224497,ACH-000368,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.668841566028886,0.675225409592174,ACH-000370,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.869130324319529,0.951094699337745,ACH-000376,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-1.30757974538604,0.970032355664279,ACH-000445,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-1.0469176033076,0.946686400785427,ACH-000455,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.628664889236193,0.77221370860118,ACH-000464,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.325333174679728,0.351710381444267,ACH-000469,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.531790643385183,0.732343158047867,ACH-000558,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.6422575218855,0.82403282270556,ACH-000570,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-1.03285623247763,0.95594123386881,ACH-000571,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.797053049748789,0.925782437709914,ACH-000595,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.312639435690361,0.386749195261865,ACH-000622,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.211209013248308,0.146091019452727,ACH-000623,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-1.08724277181106,0.935706078679731,ACH-000634,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.772068484313317,0.902289872431639,ACH-000673,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-1.03496978216496,0.975287135782976,ACH-000676,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.888866476427124,0.904823893682769,ACH-000738,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.17398924799587,0.127131819145247,ACH-000756,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-1.00385222487515,0.937300269632004,ACH-000760,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-1.16077434170931,0.96826698378385,ACH-000819,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.913962036587573,0.907937230844557,ACH-000863,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-1.15473030530497,0.962132640507728,ACH-000887,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.0445920526737399,0.05899793549118,ACH-001329,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.513517893209847,0.693241050694234,ACH-001605,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.447465485674475,0.617969950071521,ACH-001606,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.452538282753161,0.592360390057718,ACH-001608,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.728716792893977,0.836997639315285,ACH-001609,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.667070624218042,0.729627334714005,ACH-001610,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.915461342673352,0.931519261735614,ACH-001611,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.495608050482529,0.66602162031148,ACH-001622,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.270883321131742,0.155675680593134,ACH-001623,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.538032549247859,0.655618152131409,ACH-001624,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.97516677457231,0.952098862467758,ACH-002228,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.520843066019915,0.631640288913677,ACH-002229,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,51727,CMPK1 ,Common-Essential,Metabolic,-0.532321301913935,0.787186620079829,ACH-002230,-0.7013229545995526
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.572060942861228,0.736260412191931,ACH-000036,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.350514986220582,0.452536849532783,ACH-000098,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.573454028532557,0.70952915949875,ACH-000152,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.646716976933766,0.733831422704464,ACH-000200,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.938375736676651,0.942977555472724,ACH-000215,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.855575909575002,0.899637812020888,ACH-000231,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.698965355008428,0.830132167517723,ACH-000244,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.472981775326591,0.517941581372764,ACH-000269,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.353190903746473,0.334273744429061,ACH-000368,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.574476031958994,0.522872919676965,ACH-000370,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.841004238568461,0.946973429523476,ACH-000376,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.0911833341952994,0.0500891428880423,ACH-000445,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.694563277926727,0.883156771383299,ACH-000455,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.355103444235337,0.487980009518585,ACH-000464,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.635540344821212,0.747063985176247,ACH-000469,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.163178570968261,0.15607005974265,ACH-000558,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.693477688596814,0.862242443395513,ACH-000570,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.430912292498227,0.653338860581251,ACH-000571,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.543590507674544,0.750334266409693,ACH-000595,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.334896684435937,0.422534219622796,ACH-000622,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.359464368235587,0.308559104920019,ACH-000623,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.649642459572368,0.806724040999795,ACH-000634,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.0387203760921832,0.0662054154567346,ACH-000673,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.405255350989596,0.531794238310266,ACH-000676,-0.575857197741586
